Term:				Folder#	doc#	Freq	title	h1	h2	h3	h4	h5	h6	strong	body
reasoning			0	195	2	1	1	0	0	0	0	0	0	0
reasoning			0	201	1	1	0	0	0	0	0	0	0	0
reasoning			0	464	1	1	0	0	0	0	0	0	0	0
instructor			0	9	1	0	0	0	0	0	0	0	0	1
5644043561			0	193	1	0	0	0	0	0	0	0	0	1
auckland			0	261	2	0	0	0	0	0	0	0	0	2
tv			0	75	1	0	0	0	0	0	0	0	0	1
tr			0	11	3	1	1	0	0	0	0	0	0	1
tr			0	144	3	1	1	0	0	0	0	0	0	1
tr			0	145	3	1	1	0	0	0	0	0	0	1
tr			0	307	3	1	1	0	0	0	0	0	0	1
tr			0	378	1	0	0	0	1	0	0	0	0	0
161			0	294	2	1	1	0	0	0	0	0	0	0
tn			0	3	2	0	0	0	0	0	1	1	0	0
tn			0	62	2	0	0	0	0	0	1	1	0	0
tn			0	153	2	0	0	0	0	0	1	1	0	0
tn			0	213	2	0	0	0	0	0	1	1	0	0
to			0	3	1	0	0	0	0	0	0	0	0	1
to			0	9	2	0	0	0	0	0	0	0	0	2
to			0	13	1	0	0	0	0	0	0	0	0	1
to			0	17	1	0	0	0	0	0	0	0	0	1
to			0	22	1	0	0	0	0	0	0	0	0	1
to			0	32	1	0	0	0	0	0	0	0	0	1
to			0	40	1	0	0	0	0	0	0	0	0	1
to			0	62	1	0	0	0	0	0	0	0	0	1
to			0	63	3	0	0	0	0	0	0	0	0	3
to			0	67	2	0	0	0	0	0	0	0	0	2
to			0	72	1	0	0	0	0	0	0	0	0	1
to			0	81	1	0	0	0	0	0	0	0	0	1
to			0	91	1	0	0	0	0	0	0	0	0	1
to			0	96	1	0	0	0	0	0	0	0	0	1
to			0	107	1	0	0	0	0	0	0	0	0	1
to			0	110	1	0	0	0	0	0	0	0	0	1
to			0	153	1	0	0	0	0	0	0	0	0	1
to			0	165	1	0	0	0	0	0	0	0	0	1
to			0	175	1	0	0	0	0	0	0	0	0	1
to			0	176	2	0	0	1	0	0	0	0	0	1
to			0	188	1	0	0	0	0	0	0	0	0	1
to			0	198	3	0	0	1	0	0	0	0	0	2
to			0	208	1	0	0	0	0	0	0	0	1	0
to			0	212	1	0	0	0	0	0	0	0	0	1
to			0	213	1	0	0	0	0	0	0	0	0	1
to			0	221	2	0	0	0	0	0	0	0	0	2
to			0	233	1	0	0	0	0	0	0	0	0	1
to			0	234	1	0	0	0	0	0	0	0	0	1
to			0	269	1	0	0	0	0	0	0	0	0	1
to			0	273	1	0	0	0	0	0	0	0	0	1
to			0	280	1	0	0	0	0	0	0	0	0	1
to			0	287	1	0	0	0	0	0	0	0	0	1
to			0	308	1	0	0	0	0	0	0	0	0	1
to			0	315	1	0	0	0	0	0	0	0	0	1
to			0	326	1	0	0	1	0	0	0	0	0	0
to			0	328	2	1	1	0	0	0	0	0	0	0
to			0	342	1	0	0	0	0	0	0	0	0	1
to			0	345	2	0	0	1	0	0	0	0	0	1
to			0	355	1	0	0	0	0	0	0	0	0	1
to			0	358	3	0	0	0	0	0	3	0	0	0
to			0	361	1	0	0	0	0	0	0	0	0	1
to			0	369	1	0	0	0	0	0	0	0	0	1
to			0	371	1	0	0	0	0	0	0	0	0	1
to			0	381	1	0	0	0	0	0	0	0	0	1
to			0	407	2	0	0	0	0	0	0	0	0	2
to			0	414	1	0	0	1	0	0	0	0	0	0
to			0	417	5	0	0	0	0	0	0	0	0	5
to			0	423	2	0	0	0	0	0	0	0	0	2
to			0	451	1	0	0	0	0	0	0	0	0	1
to			0	456	2	1	1	0	0	0	0	0	0	0
to			0	465	1	0	0	0	0	0	0	0	0	1
to			0	470	1	0	0	0	0	0	0	0	0	1
to			0	496	1	0	0	0	0	0	0	0	0	1
program			0	193	3	1	1	0	0	0	0	0	0	1
swap			0	351	1	0	0	0	0	0	0	0	1	0
under			0	279	2	1	1	0	0	0	0	0	0	0
smile			0	107	1	0	0	0	0	0	0	0	0	1
presentation			0	474	1	0	0	1	0	0	0	0	0	0
placed			0	407	1	0	0	0	0	0	0	0	0	1
nonexisting			0	67	1	1	0	0	0	0	0	0	0	0
jensen			0	236	1	0	0	0	0	0	0	0	0	1
desirable			0	280	1	0	0	0	0	0	0	0	0	1
util			0	389	1	1	0	0	0	0	0	0	0	0
handling			0	318	2	1	0	0	0	0	0	0	1	0
worst			0	184	2	1	1	0	0	0	0	0	0	0
worst			0	228	2	1	1	0	0	0	0	0	0	0
worst			0	230	2	1	1	0	0	0	0	0	0	0
worst			0	335	2	1	1	0	0	0	0	0	0	0
worst			0	422	2	1	1	0	0	0	0	0	0	0
worst			0	430	2	1	1	0	0	0	0	0	0	0
reordering			0	198	1	0	0	0	0	0	0	0	0	1
fall			0	44	1	1	0	0	0	0	0	0	0	0
fall			0	49	2	1	1	0	0	0	0	0	0	0
fall			0	69	2	1	1	0	0	0	0	0	0	0
fall			0	123	2	1	1	0	0	0	0	0	0	0
